"id","name","type","first","last","website","weight","created_at","modified_at"
"2701","Gordon Walker","Researcher","Gordon","Walker","https://www.ualberta.ca/kinesiology-sport-recreation/about-us/faculty-staff/researchers/gordon-walker","0","0000-00-00 00:00:00","2018-03-08 19:54:36"
"2702","Janice Wallace","Researcher","Janice","Wallace","https://sites.ualberta.ca/~wallacej/Janice.htm","0","0000-00-00 00:00:00","2018-03-09 21:14:01"
"2703","Jo-Anne Wallace","Researcher","Jo-Anne","Wallace","http://www.efs.ualberta.ca/People/Faculty/JoAnnWallace.aspx","0","0000-00-00 00:00:00","2018-03-15 17:45:45"
"2704","Jason Wallin","Researcher","Jason","Wallin","https://www.ualberta.ca/education/about-us/professor-profiles/jason-wallin","0","0000-00-00 00:00:00","2018-03-09 21:19:42"
"2705","Kangkang Wang","Researcher","Kangkang","Wang","https://www.ualberta.ca/business/about/contact-us/school-directory/kangkang-wang","0","0000-00-00 00:00:00","2018-03-12 02:57:46"
"2707","Marvin Washington","Researcher","Marvin","Washington","https://www.ualberta.ca/business/about/contact-us/school-directory/marvin-washington","0","0000-00-00 00:00:00","2018-02-21 02:40:01"
"2708","evolution","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2709","Akiko Watanabe","Researcher","Akiko","Watanabe","https://www.ualberta.ca/business/about/contact-us/school-directory/akiko-watanabe","0","0000-00-00 00:00:00","2018-01-31 22:07:32"
"2710","mispricing","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2711","rational","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2712","Masahiro Watanabe","Researcher","Masahiro","Watanabe","https://sites.ualberta.ca/~masa/","0","0000-00-00 00:00:00","2018-02-21 06:01:22"
"2713","Garry Watson","Researcher","Garry","Watson","NA","0","0000-00-00 00:00:00","2018-03-15 17:45:09"
"2714","Bonnie Watt","Researcher","Bonnie","Watt","https://www.ualberta.ca/education/about-us/professor-profiles/bonita-watt","0","0000-00-00 00:00:00","2018-02-08 01:12:30"
"2715","Andrzej Weber","Researcher","Andrzej","Weber","https://www.ualberta.ca/arts/about/people-collection/andrzej-weber","0","0000-00-00 00:00:00","2018-02-02 20:36:04"
"2716","lithic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2717","sourcing","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2718","Cora Weber-Pillwax","Researcher","Cora","Weber-Pillwax","https://www.ualberta.ca/education/about-us/professor-profiles/cora-weber-pillwax","0","0000-00-00 00:00:00","2018-02-09 13:10:36"
"2719","Kathleen Weiss","Researcher","Kathleen","Weiss","https://www.ualberta.ca/drama/our-people/faculty/kathleen-weiss","0","0000-00-00 00:00:00","2018-02-19 02:32:24"
"2720","Jennifer Welchman","Researcher","Jennifer","Welchman ","https://www.ualberta.ca/arts/about/people-collection/jennifer-welchman","0","0000-00-00 00:00:00","2018-02-18 03:17:48"
"2721","Kristopher Wells","Researcher","Kristopher","Wells","https://www.ualberta.ca/education/about-us/professor-profiles/kristopher-wells","0","0000-00-00 00:00:00","2018-02-20 02:21:23"
"2722","Craig Wentland","Researcher","Craig","Wentland","https://www.ualberta.ca/augustana/about-us/academic-staff/craig-wentland","0","0000-00-00 00:00:00","2018-03-06 21:09:10"
"2723","Janet Wesselius","Researcher","Janet","Wesselius","https://www.ualberta.ca/augustana/about-us/academic-staff/janet-wesselius","0","0000-00-00 00:00:00","2018-03-09 21:08:55"
"2724","Douglas West","Researcher","Douglas","West","https://sites.google.com/a/ualberta.ca/douglas-west/","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2725","Chris Westbury","Researcher","Chris","Westbury","http://www.psych.ualberta.ca/people/showperson.php?id=94","0","0000-00-00 00:00:00","2018-02-08 22:41:46"
"2726","Richard Westerman","Researcher","Richard","Westerman","https://www.ualberta.ca/arts/about/people-collection/richard-westerman","0","0000-00-00 00:00:00","2018-03-13 21:57:19"
"2727","Thomas Wharton","Researcher","Thomas","Wharton","https://www.ualberta.ca/arts/about/people-collection/thomas-wharton","0","0000-00-00 00:00:00","2018-02-25 02:39:16"
"2728","William Whelton","Researcher","William","Whelton","https://www.ualberta.ca/education/about-us/professor-profiles/william-whelton","0","0000-00-00 00:00:00","2018-03-15 02:12:18"
"2900","publication","Interest",,,,"0","2018-02-25 00:12:48","2018-02-25 00:12:48"
"2901","typography","Interest",,,,"0","2018-02-25 00:13:14","2018-02-25 00:13:14"
"2730","Maria Whiteman","Researcher","Maria","Whiteman","https://sites.ualberta.ca/~mwhitema/","0","0000-00-00 00:00:00","2018-03-13 03:28:09"
"2731","Heather Wier","Researcher","Heather","Wier","http://professor.business.ualberta.ca/heatherwier","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2732","Christine Wiesenthal","Researcher","Christine","Wiesenthal","https://www.ualberta.ca/arts/about/people-collection/c-wiesenthal","0","0000-00-00 00:00:00","2018-03-05 18:26:46"
"2733","Cam Wild","Researcher","Cam","Wild",,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2734","Janice Williamson","Researcher","Janice","Williamson","https://www.ualberta.ca/arts/about/people-collection/janice-williamson","0","0000-00-00 00:00:00","2018-03-09 21:17:33"
"2735","Deanna Williamson","Researcher","Deanna","Williamson","https://www.ualberta.ca/agriculture-life-environment-sciences/about-us/facultylecturer-directory/deanna-williamson","0","0000-00-00 00:00:00","2018-02-10 22:20:35"
"2736","Pamela Willoughby","Researcher","Pamela","Willoughby","https://www.ualberta.ca/arts/about/people-collection/pamela-r-willoughby","0","0000-00-00 00:00:00","2018-02-23 01:08:20"
"2896","ventures","Interest",,,,"0","2018-02-24 02:52:01","2018-02-24 02:52:01"
"2738","Shauna Wilton","Researcher","Shauna","Wilton","https://www.ualberta.ca/augustana/about-us/academic-staff/shauna-wilton","0","0000-00-00 00:00:00","2018-02-24 09:52:15"
"2739","Lynne Wiltse","Researcher","Lynne","Wiltse","https://www.ualberta.ca/education/about-us/professor-profiles/lynne-wiltse","0","0000-00-00 00:00:00","2018-03-13 03:17:35"
"2740","Randolph Wimmer","Researcher","Randolph","Wimmer","https://www.ualberta.ca/education/about-us/professor-profiles/randolph-wimmer","0","0000-00-00 00:00:00","2018-03-13 21:47:14"
"2741","Bruno Winchmann","Researcher","Bruno","Winchmann","https://www.ualberta.ca/agriculture-life-environment-sciences/about-us/facultylecturer-directory/bruno-moreira--wichmann","0","0000-00-00 00:00:00","2018-03-02 21:03:19"
"2742","Edy Wong","Researcher","Edy","Wong","https://www.ualberta.ca/business/about/contact-us/school-directory/edy-wong","0","0000-00-00 00:00:00","2018-02-12 13:15:01"
"2743","Roderick J. Wood","Researcher","Roderick J.","Wood","https://www.ualberta.ca/law/faculty-staff/profiles/roderick-j-wood","0","0000-00-00 00:00:00","2018-03-13 22:15:48"
"2920","John Ives","Researcher","John","Ives","https://www.ualberta.ca/arts/about/people-collection/john-ives","0","2018-03-11 16:54:12","2018-03-11 16:54:12"
"2745","Yingfeng Xu","Researcher","Yingfeng","Xu","https://www.ualberta.ca/arts/about/people-collection/y-xu","0","0000-00-00 00:00:00","2018-03-15 02:13:54"
"2746","Moin A. Yahya","Researcher","Moin A.","Yahya","http://lawschool.ualberta.ca/facultystaff/faculty/Moin%20Yahya.aspx","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2747","Sophie Yohani","Researcher","Sophie","Yohani","http://www.edpsychology.ualberta.ca/People/AcademicStaff/SophieCYohani.aspx","0","0000-00-00 00:00:00","2018-03-14 15:59:19"
"2748","Denise Young","Researcher","Denise","Young","https://www.ualberta.ca/arts/about/people-collection/denise-young","0","0000-00-00 00:00:00","2018-03-06 22:09:52"
"2749","Teresa Zackodnik","Researcher","Teresa","Zackodnik","https://www.ualberta.ca/arts/about/people-collection/teresa-zackodnik","0","0000-00-00 00:00:00","2018-03-14 16:34:46"
"2750","Mengxin Zhao","Researcher","Mengxin","Zhao","https://www.ualberta.ca/business/about/contact-us/school-directory/mengxin-zhao","0","0000-00-00 00:00:00","2018-03-13 17:54:36"
"2751","Dangzhi Zhao","Researcher","Dangzhi","Zhao","https://sites.ualberta.ca/~dzhao/","0","0000-00-00 00:00:00","2018-02-09 21:40:59"
"2752","Li Zhou","Researcher","Li","Zhou","https://www.ualberta.ca/arts/about/people-collection/li-zhou","0","0000-00-00 00:00:00","2018-03-12 20:53:45"
"2753","Bruce H. Ziff","Researcher","Bruce H.","Ziff","https://www.ualberta.ca/law/faculty-staff/profiles/bruce-h-ziff","0","0000-00-00 00:00:00","2018-03-02 20:54:43"
"2754","Marko Zivkovic","Researcher","Marko","Zivkovic","https://www.ualberta.ca/arts/about/people-collection/marko-zivkovic","0","0000-00-00 00:00:00","2018-03-13 03:49:34"
"2755","Jack Zupko","Researcher","Jack","Zupko ","https://www.ualberta.ca/arts/about/people-collection/jack-zupko","0","0000-00-00 00:00:00","2018-02-15 03:03:34"
"2756","Heather Zwicker","Researcher","Heather","Zwicker","http://www.efs.ualberta.ca/People/Faculty/HeatherZwicker.aspx","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"2837","History and classics","Department",,,,"0","2018-01-31 21:53:57","2018-01-31 21:53:57"
"2838","Art and Design","Department",,,,"0","2018-01-31 22:01:31","2018-01-31 22:01:31"
"2839","Information","Interest",,,,"0","2018-01-31 22:05:07","2018-01-31 22:05:07"
"2840","English and Film Studies","Department",,,,"0","2018-01-31 22:08:54","2018-01-31 22:08:54"
"2842","harmony","Interest",,,,"0","2018-02-02 18:13:41","2018-02-02 18:13:41"
"2843","transgenaration","Interest",,,,"0","2018-02-02 18:23:53","2018-02-02 18:23:53"
"2848","apocalypticism","Interest",,,,"0","2018-02-02 20:18:40","2018-02-02 20:18:40"
"2849","secularism","Interest",,,,"0","2018-02-02 20:19:41","2018-02-02 20:19:41"
"2850","secularization","Interest",,,,"0","2018-02-02 20:19:57","2018-02-02 20:19:57"
"2851","rewards","Interest",,,,"0","2018-02-02 20:26:22","2018-02-02 20:26:22"
"2852","radicalism","Interest",,,,"0","2018-02-02 20:39:51","2018-02-02 20:39:51"
"2853","neuro-imaging","Interest",,,,"0","2018-02-07 09:23:34","2018-02-07 09:23:34"
"2854","artwork","Interest",,,,"0","2018-02-07 09:36:22","2018-02-07 09:36:22"
"2855","telemedicine","Interest",,,,"0","2018-02-07 09:46:16","2018-02-07 09:46:16"
"2856","telehealth","Interest",,,,"0","2018-02-07 09:46:40","2018-02-07 09:46:40"
"2857","insurance","Interest",,,,"0","2018-02-07 09:51:32","2018-02-07 09:51:32"
"2858","voicing","Interest",,,,"0","2018-02-07 10:02:54","2018-02-07 10:02:54"
"2859","microeconomics","Interest",,,,"0","2018-02-07 12:08:21","2018-02-07 12:08:21"
"2860","Physical Education and Recreation","Department",,,,"0","2018-02-07 12:22:13","2018-02-07 12:22:13"
"2861","laughter","Interest",,,,"0","2018-02-07 12:25:23","2018-02-07 12:25:23"
"2862","humor","Interest",,,,"0","2018-02-07 12:26:43","2018-02-07 12:26:43"
"2863","Resource Economics and Environmental Sociology","Department",,,,"0","2018-02-08 13:06:52","2018-02-08 13:06:52"
"2864","biodiversity","Interest",,,,"0","2018-02-08 13:12:08","2018-02-08 13:12:08"
"2865","3-D","Interest",,,,"0","2018-02-08 22:24:26","2018-02-08 22:24:26"
"2866","readiness","Interest",,,,"0","2018-02-08 22:46:15","2018-02-08 22:46:15"
"2867","phenomenological","Interest",,,,"0","2018-02-12 07:10:53","2018-02-12 07:10:53"
"2868","playwriting","Interest",,,,"0","2018-02-12 07:17:11","2018-02-12 07:17:11"
"2869","petroleum","Interest",,,,"0","2018-02-12 13:14:11","2018-02-12 13:14:11"
"2870","asymmetry","Interest",,,,"0","2018-02-12 13:17:56","2018-02-12 13:17:56"
"2871","inefficiencies","Interest",,,,"0","2018-02-12 13:18:32","2018-02-12 13:18:32"
"2872","israelite","Interest",,,,"0","2018-02-12 13:25:57","2018-02-12 13:25:57"
"2874","cyberculture","Interest",,,,"0","2018-02-14 11:53:08","2018-02-14 11:53:08"
"2875","aristotelianism","Interest",,,,"0","2018-02-15 03:03:18","2018-02-15 03:03:18"
"2876","textiles","Interest",,,,"0","2018-02-15 12:11:12","2018-02-15 12:11:12"
"2877","naturalist","Interest",,,,"0","2018-02-18 03:17:41","2018-02-18 03:17:41"
"2878","conservatism","Interest",,,,"0","2018-02-18 11:26:59","2018-02-18 11:26:59"
"2879","regionalism","Interest",,,,"0","2018-02-18 11:27:34","2018-02-18 11:27:34"
"2880","institutionalism","Interest",,,,"0","2018-02-19 02:45:32","2018-02-19 02:45:32"
"2882","reputation","Interest",,,,"0","2018-02-21 02:39:49","2018-02-21 02:39:49"
"2883","robotics","Interest",,,,"0","2018-02-21 15:04:38","2018-02-21 15:04:38"
"2884","modeling","Interest",,,,"0","2018-02-21 15:05:03","2018-02-21 15:05:03"
"2885","commercialization","Interest",,,,"0","2018-02-21 15:17:24","2018-02-21 15:17:24"
"2886","mechanisms","Interest",,,,"0","2018-02-22 00:23:41","2018-02-22 00:23:41"
"2887","analytics","Interest",,,,"0","2018-02-22 00:30:09","2018-02-22 00:30:09"
"2888","enrichment","Interest",,,,"0","2018-02-22 00:36:07","2018-02-22 00:36:07"
"2889","torts","Interest",,,,"0","2018-02-22 00:36:47","2018-02-22 00:36:47"
"2890","contracts","Interest",,,,"0","2018-02-22 00:37:11","2018-02-22 00:37:11"
"2891","auditing","Interest",,,,"0","2018-02-23 00:39:56","2018-02-23 00:39:56"
"2892","disclosure","Interest",,,,"0","2018-02-23 00:40:19","2018-02-23 00:40:19"
"2893","hinduism","Interest",,,,"0","2018-02-23 00:49:11","2018-02-23 00:49:11"
"2895","anthropocene","Interest",,,,"0","2018-02-23 15:13:29","2018-02-23 15:13:29"
"2897","phonography","Interest",,,,"0","2018-02-24 03:42:29","2018-02-24 03:42:29"
"2898","solarsonics","Interest",,,,"0","2018-02-24 03:42:59","2018-02-24 03:42:59"
"2899","motherhood","Interest",,,,"0","2018-02-24 09:51:54","2018-02-24 09:51:54"
"2902","microstructure","Interest",,,,"0","2018-02-26 00:59:06","2018-02-26 00:59:06"
"2903","surveillance","Interest",,,,"0","2018-02-26 07:22:48","2018-02-26 07:22:48"
"2904","optimization","Interest",,,,"0","2018-02-26 07:28:44","2018-02-26 07:28:44"
"2905","criminality","Interest",,,,"0","2018-03-02 21:04:29","2018-03-02 21:04:29"
"2906","wine","Interest",,,,"0","2018-03-02 21:07:01","2018-03-02 21:07:01"
"2907","experimentalism","Interest",,,,"0","2018-03-05 18:14:39","2018-03-05 18:14:39"
"2908","taxation","Interest",,,,"0","2018-03-05 18:30:58","2018-03-05 18:30:58"
"2909","trusts","Interest",,,,"0","2018-03-05 18:31:30","2018-03-05 18:31:30"
"2910","wills","Interest",,,,"0","2018-03-05 18:31:53","2018-03-05 18:31:53"
"2911","symbolism","Interest",,,,"0","2018-03-05 18:42:50","2018-03-05 18:42:50"
"2912","productivity","Interest",,,,"0","2018-03-05 18:47:15","2018-03-05 18:47:15"
"2913","self","Interest",,,,"0","2018-03-05 18:56:54","2018-03-05 18:56:54"
"2914","neuropsychology","Interest",,,,"0","2018-03-06 21:46:52","2018-03-06 21:46:52"
"2915","directorships","Interest",,,,"0","2018-03-07 17:22:29","2018-03-07 17:22:29"
"2916","neoconservatism","Interest",,,,"0","2018-03-08 19:31:07","2018-03-08 19:31:07"
"2918","Gamification","Interest",,,,"0","2018-03-08 20:08:03","2018-03-08 20:08:03"
"2919","trade","Interest",,,,"0","2018-03-11 16:40:09","2018-03-11 16:40:09"
"2921","civilization","Interest",,,,"0","2018-03-11 16:58:31","2018-03-11 16:58:31"
"2922","neurophysiology","Interest",,,,"0","2018-03-12 20:15:12","2018-03-12 20:15:12"
"2923","muscle","Interest",,,,"0","2018-03-12 22:50:30","2018-03-12 22:50:30"
"2924","voter","Interest",,,,"0","2018-03-12 22:52:08","2018-03-12 22:52:08"
"2925","theater","Interest",,,,"0","2018-03-12 22:56:20","2018-03-12 22:56:20"
"2926","enactivism","Interest",,,,"0","2018-03-12 23:05:30","2018-03-12 23:05:30"
"2928","paleography","Interest",,,,"0","2018-03-13 18:13:01","2018-03-13 18:13:01"
"2930","transculturalit̩","Interest",,,,"0","2018-03-13 21:27:10","2018-03-13 21:27:10"
"2931","ph̩nom̩nologie","Interest",,,,"0","2018-03-13 21:27:28","2018-03-13 21:27:28"
"2933","metal","Interest",,,,"0","2018-03-13 21:33:32","2018-03-13 21:33:32"
"2934","diplomacy","Interest",,,,"0","2018-03-13 21:54:20","2018-03-13 21:54:20"
"2935","bankruptcy","Interest",,,,"0","2018-03-13 22:15:36","2018-03-13 22:15:36"
"2936","geocriticism","Interest",,,,"0","2018-03-14 01:51:47","2018-03-14 01:51:47"
"2938","saxophone","Interest",,,,"0","2018-03-15 02:10:38","2018-03-15 02:10:38"
"2941","Andr̩ Costopoulos","Researcher","Andr̩","Costopoulos","NA","0","2018-03-15 16:01:01","2018-03-15 16:01:01"
"2942","Pamela Mayne Correia","Researcher","Pamela Mayne","Correia","https://www.ualberta.ca/arts/about/people-collection/pamela-mayne-correia","0","2018-03-15 16:04:04","2018-03-15 16:04:04"
"2943","Mark Nuttall","Researcher","Mark","Nuttall","https://www.ualberta.ca/arts/about/people-collection/mark-nuttall","0","2018-03-15 16:06:28","2018-03-15 16:06:28"
"2944","Gillian Harvey","Researcher","Gillian","Harvey","https://www.ualberta.ca/art-design/people/teaching-faculty/gillian-harvey","0","2018-03-15 16:11:36","2018-03-15 16:11:36"
"2945","Maril̬ne Oliver","Researcher","Maril̬ne","Oliver","https://www.ualberta.ca/art-design/people/teaching-faculty/marilene-oliver","0","2018-03-15 16:16:26","2018-03-15 16:16:26"
"2946","Selena Couture","Researcher","Selena","Couture","https://cloudfront.ualberta.ca/-/media/arts/departments-institutes-and-centres/drama/documents/couture-cv-for-dept-website.pdf","0","2018-03-15 16:19:51","2018-03-15 16:19:51"
"2947","Kenneth T. Williams","Researcher","Kenneth T.","Williams","https://www.ualberta.ca/drama/our-people/faculty/kenneth-t-williams","0","2018-03-15 16:23:43","2018-03-15 16:23:43"
"2948","Clara Lwasaki","Researcher","Clara","Lwasaki","https://www.ualberta.ca/arts/about/people-collection/clara-iwasaki","0","2018-03-15 16:27:34","2018-03-15 16:27:34"
"2949","Kyungsook Kim","Researcher","Kyungsook","Kim","NA","0","2018-03-15 16:28:43","2018-03-15 16:28:43"
"2950","Hyuk-chan Kwon","Researcher","Hyuk-chan","Kwon","NA","0","2018-03-15 16:30:31","2018-03-15 16:30:31"
"2951","Christopher Lupke","Researcher","Christopher","Lupke","https://www.cms.ualberta.ca/arts/about/people-collection/christopher-lupke","0","2018-03-15 16:31:55","2018-03-15 16:31:55"
"2952","Martin Alfaro","Researcher","Martin","Alfaro","https://www.ualberta.ca/arts/about/people-collection/martin-alfaro","0","2018-03-15 16:34:23","2018-03-15 16:34:23"
"2953","Pinar Gunes","Researcher","Pinar","Gunes","https://www.ualberta.ca/arts/about/people-collection/pinar-gunes","0","2018-03-15 16:36:26","2018-03-15 16:36:26"
"2954","Xingfei Liu","Researcher","Xingfei","Liu","https://www.ualberta.ca/arts/about/people-collection/xingfei-liu","0","2018-03-15 16:38:35","2018-03-15 16:38:35"
"2955","Andrew McGee","Researcher","Andrew","McGee","https://www.ualberta.ca/arts/about/people-collection/andrew-mcgee","0","2018-03-15 16:40:04","2018-03-15 16:40:18"
"2956","Malik Shukayev","Researcher","Malik","Shukayev","https://www.ualberta.ca/arts/about/people-collection/malik-shukayev","0","2018-03-15 16:42:09","2018-03-15 16:42:09"
"2957","Marie Carri̬re","Researcher","Marie","Carri̬re","https://www.ualberta.ca/arts/about/people-collection/marie-carriere","0","2018-03-15 16:47:01","2018-03-15 16:47:01"
"2958","Jonathan Cohn","Researcher","Jonathan","Cohn","https://www.ualberta.ca/arts/about/people-collection/jonathan-cohn","0","2018-03-15 16:48:44","2018-03-15 16:48:44"
"2959","William Connor","Researcher","William","Connor","NA","0","2018-03-15 16:49:25","2018-03-15 16:49:25"
"2960","Elena Del Rio","Researcher","Elena Del","Rio","https://www.ualberta.ca/arts/about/people-collection/elena-del-rio","0","2018-03-15 16:51:42","2018-03-15 16:51:42"
"2961","Marilyn Dumont","Researcher","Marilyn","Dumont","https://www.ualberta.ca/native-studies/about-us/contact-us-people/faculty/marilyn-dumont","0","2018-03-15 16:52:34","2018-03-18 22:36:34"
"2962","Michael Litwack","Researcher","Michael","Litwack","https://www.ualberta.ca/arts/about/people-collection/michael-litwack","0","2018-03-15 16:55:05","2018-03-15 16:55:05"
"2963","Candace Rice","Researcher","Candace","Rice","https://www.ualberta.ca/arts/about/people-collection/candace-rice","0","2018-03-15 17:02:58","2018-03-15 17:02:58"
"2964","Shannon Stunden Bower","Researcher","Shannon Stunden","Bower","https://www.ualberta.ca/arts/about/people-collection/shannon-stunden-bower","0","2018-03-15 17:05:22","2018-03-15 17:05:22"
"2965","Dennis Sweeney","Researcher","Dennis","Sweeney","https://www.ualberta.ca/arts/about/people-collection/dennis-sweeney","0","2018-03-15 17:06:07","2018-03-15 17:06:07"
"2966","Dominik Wujastyk","Researcher","Dominik","Wujastyk","https://www.ualberta.ca/arts/about/people-collection/dominik-wujastyk","0","2018-03-15 17:07:53","2018-03-15 17:07:53"
"2967","Sanskrit","Interest",,,,"0","2018-03-15 17:08:17","2018-03-15 17:08:17"
"2968","Astrid Ensslin","Researcher","Astrid","Ensslin","https://www.ualberta.ca/arts/about/people-collection/astrid-ensslin","0","2018-03-15 17:13:07","2018-03-15 17:13:07"
"2969","Nathan Kowalsky","Researcher","Nathan","Kowalsky","https://www.ualberta.ca/arts/about/people-collection/nathan-kowalsky","0","2018-03-15 17:15:44","2018-03-15 17:15:44"
"2970","Stephanie Archer","Researcher","Stephanie","Archer","NA","0","2018-03-15 17:17:58","2018-03-15 17:17:58"
"2971","Anja Arnhold","Researcher","Anja","Arnhold","https://sites.ualberta.ca/~arnhold/home.html","0","2018-03-15 17:19:30","2018-03-15 17:19:30"
"2972","prosodic","Interest",,,,"0","2018-03-15 17:20:15","2018-03-15 17:20:15"
"2973","pronoun","Interest",,,,"0","2018-03-15 17:20:37","2018-03-15 17:20:37"
"2974","intonation","Interest",,,,"0","2018-03-15 17:20:53","2018-03-15 17:20:53"
"2975","Melvatha R. Chee","Researcher","Melvatha R.","Chee","NA","0","2018-03-15 17:22:20","2018-03-15 17:22:20"
"2976","morphophonology","Interest",,,,"0","2018-03-15 17:22:39","2018-03-15 17:22:39"
"2977","Evangelia Daskalaki","Researcher","Evangelia","Daskalaki","http://www.evangeliadaskalaki.com/","0","2018-03-15 17:24:44","2018-03-15 17:24:44"
"2978","Jorge Emilio Ros̩s Labrada","Researcher","Jorge Emilio Ros̩s","Labrada","NA","0","2018-03-15 17:26:33","2018-03-15 17:26:33"
"2981","Marketing, Business Economics, and Law","Department",,,,"0","2018-03-15 18:23:48","2018-03-15 18:23:48"
"2982","Strategic Management and Organization","Department",,,,"0","2018-03-15 18:27:36","2018-03-15 18:27:36"
"2983","Elisabeth Le","Researcher","Elisabeth","Le","https://www.ualberta.ca/arts/about/people-collection/elisabeth-le","0","2018-03-15 18:58:55","2018-03-15 18:58:55"
"2984","Chris Reyns","Researcher","Chris","Reyns","https://www.ualberta.ca/arts/about/people-collection/christian-reyns","0","2018-03-15 19:01:20","2018-03-15 19:01:20"
"2985","Andreas Stuhlmann","Researcher","Andreas","Stuhlmann","NA","0","2018-03-15 19:02:46","2018-03-15 19:02:46"
"2986","Julia Byl","Researcher","Julia","Byl","https://www.ualberta.ca/arts/about/people-collection/julia-byl","0","2018-03-15 19:06:21","2018-03-15 19:06:21"
"2987","Brian Fauteux","Researcher","Brian","Fauteux","https://www.ualberta.ca/arts/about/people-collection/brian-fauteux","0","2018-03-15 19:08:00","2018-03-15 19:08:00"
"2988","Allison Balcetis","Researcher","Allison","Balcetis","https://www.ualberta.ca/arts/about/people-collection/allison-balcetis","0","2018-03-15 19:10:58","2018-03-15 19:10:58"
"2989","Kathrin Koslicki","Researcher","Kathrin","Koslicki","https://www.ualberta.ca/arts/about/people-collection/kathrin-koslicki","0","2018-03-15 19:13:29","2018-03-15 19:13:29"
"2990","Fiona Nicoll","Researcher","Fiona","Nicoll","https://www.ualberta.ca/arts/about/people-collection/fiona-nicoll","0","2018-03-15 19:21:16","2018-03-15 19:21:16"
"2991","gambling","Interest",,,,"0","2018-03-15 19:21:39","2018-03-15 19:21:39"
"2992","Jared Wesley","Researcher","Jared","Wesley","https://www.ualberta.ca/arts/about/people-collection/jared-wesley","0","2018-03-15 19:24:52","2018-03-15 19:24:52"
"2993","Jeff Bisanz","Researcher","Jeff","Bisanz","https://www.ualberta.ca/arts/about/people-collection/jeff-bisanz","0","2018-03-15 19:27:29","2018-03-15 19:27:29"
"2994","Jeremy Caplan","Researcher","Jeremy","Caplan","https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/jeremy-caplan","0","2018-03-15 19:28:51","2018-03-15 19:28:51"
"2995","electrophysiology","Interest",,,,"0","2018-03-15 19:29:13","2018-03-15 19:29:13"
"2996","neuroimaging","Interest",,,,"0","2018-03-15 19:29:28","2018-03-15 19:29:28"
"2997","Fred Colbourne","Researcher","Fred","Colbourne","https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/fred-colbourne","0","2018-03-15 19:31:23","2018-03-15 19:31:23"
"2998","stroke","Interest",,,,"0","2018-03-15 19:31:40","2018-03-15 19:31:40"
"2999","Michael RW Dawson","Researcher","Michael RW","Dawson","https://www.ualberta.ca/arts/about/people-collection/michael-rw-dawson","0","2018-03-15 19:33:57","2018-03-15 19:33:57"
"3000","Clayton Dickson","Researcher","Clayton","Dickson","https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/clayton-dickson","0","2018-03-15 19:35:31","2018-03-15 19:36:25"
"3001","Roger A. Dixon","Researcher","Roger A.","Dixon","https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/roger-dixon","0","2018-03-15 19:38:14","2018-03-15 19:38:14"
"3002","Nancy Galambos","Researcher","Nancy","Galambos","https://www.ualberta.ca/arts/about/people-collection/nancy-galambos","0","2018-03-15 19:40:00","2018-03-15 19:40:00"
"3003","Lauren Guillette","Researcher","Lauren","Guillette","http://laurenguillette.weebly.com/research.html","0","2018-03-15 19:42:09","2018-03-15 19:42:09"
"3004","Dana Hayward","Researcher","Dana","Hayward","NA","0","2018-03-15 19:43:47","2018-03-15 19:43:47"
"3005","autism","Interest",,,,"0","2018-03-15 19:44:58","2018-03-15 19:44:58"
"3006","Pete Hurd","Researcher","Pete","Hurd","https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/pete-hurd","0","2018-03-15 19:47:39","2018-03-15 19:47:39"
"3007","neuroscience","Interest",,,,"0","2018-03-15 19:48:00","2018-03-15 19:48:00"
"3008","Sheree Kwong See","Researcher","Sheree Kwong","See","https://www.ualberta.ca/arts/about/people-collection/sheree-kwong-see","0","2018-03-15 20:01:04","2018-03-15 20:02:09"
"3009","ageism","Interest",,,,"0","2018-03-15 20:01:15","2018-03-15 20:01:15"
"3010","Karsten A. Loepelmann","Researcher","Karsten A.","Loepelmann","https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/karsten-loepelmann","0","2018-03-15 20:03:44","2018-03-15 20:03:44"
"3011","Kyle Mathewson","Researcher","Kyle","Mathewson","https://www.ualberta.ca/science/about-us/contact-us/faculty-directory/kyle-mathewson","0","2018-03-15 20:05:28","2018-03-15 20:05:28"
